fecha_observacion,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,saldo_actual,clasificacion_sbs,Garantia,y_score_modelo,SeriousDlqin2yrs
2025-07-01,0.173321779,77,0,0.45324768,1400.0,6,0,1,0,0.0,10897.09,Normal,7253.48,0.012800273324611741,0
2025-07-01,0.262908445,66,0,0.49341333,7666.0,23,0,1,0,0.0,33788.24,Normal,33149.83,0.016711912708411148,0
2025-07-01,0.000119995,50,0,0.189856644,8300.0,6,0,1,0,0.0,18066.16,Normal,15122.25,0.011060826919004434,0
2025-07-01,0.001740676,58,0,1.0,,2,0,0,0,,27741.5,Normal,0.0,0.010620123118134315,0
2025-07-01,0.249500998,32,0,0.000999667,3000.0,2,0,0,0,0.0,11611.43,Normal,0.0,0.02481614268457404,0
2025-07-01,0.930942541,52,1,0.607184693,2560.0,5,1,0,1,2.0,10586.29,Dudoso,0.0,0.5398091442099774,1
2025-07-01,0.066451895,60,0,0.405448486,6900.0,27,0,2,0,0.0,13037.34,Normal,12301.94,0.012950986261538412,0
2025-07-01,0.9999999,36,0,2303.0,,4,0,2,0,0.0,11340.24,Normal,9453.98,0.07648026309273688,0
2025-07-01,1.011665523,41,0,0.567143516,4333.0,11,0,2,0,0.0,6645.34,Normal,5028.32,0.20653729129076057,0
2025-07-01,0.196146933,42,0,3657.0,,7,0,2,0,0.0,7615.5,Normal,6512.91,0.01755253485680609,0
2025-07-01,0.9999999,26,0,62.0,,1,0,0,0,0.0,5766.54,Normal,0.0,0.10374841914744443,1
2025-07-01,0.048484329,73,0,172.0,,6,0,1,0,0.0,7059.56,Normal,5898.26,0.008559054111651814,0
2025-07-01,0.967379078,29,0,0.587546415,3500.0,5,0,1,0,0.0,4880.5,Normal,3567.93,0.09433391073058629,1
2025-07-01,0.064327973,49,0,23.0,,2,0,0,0,3.0,17836.96,Normal,0.0,0.0141421899584706,0
2025-07-01,0.163244542,51,0,0.199989095,18340.0,15,0,1,0,7.0,42719.35,Normal,37629.69,0.01896626400527634,0
2025-07-01,0.680518669,41,0,0.282356273,3530.0,6,0,0,0,0.0,12274.67,Normal,0.0,0.05711296097639847,0
2025-07-01,0.185760259,43,1,0.155684432,10000.0,6,0,1,0,1.0,89395.97,CPP,73281.05,0.036514530683929056,0
2025-07-01,0.092529224,64,1,0.398415393,5300.0,13,0,2,0,1.0,7523.52,CPP,7322.3,0.030019217357949452,0
2025-07-01,0.146791217,62,0,3422.0,,15,0,2,0,0.0,9333.84,Normal,6725.83,0.01628669576787361,0
2025-07-01,0.407110042,34,1,0.288571143,10000.0,13,1,1,0,0.0,13109.95,Dudoso,12358.77,0.2094879686462782,1
2025-07-01,0.083835955,59,0,1.263278127,1750.0,8,0,1,0,0.0,9043.08,Normal,7963.35,0.011451434452672589,0
2025-07-01,0.160414511,75,0,0.377519755,6200.0,15,0,1,0,0.0,32452.88,Normal,23723.83,0.015207524675588497,0
2025-07-01,0.9999999,58,0,0.252887356,6666.0,5,0,0,0,0.0,51038.92,Normal,0.0,0.04502413775222539,0
2025-07-01,0.788574765,47,2,0.47064705,7000.0,10,0,1,0,1.0,12145.7,CPP,8452.84,0.1802809678019884,1
2025-07-01,0.658210518,42,0,0.331622616,11690.0,9,0,1,0,2.0,10305.12,Normal,7783.06,0.04840357474773666,1
2025-07-01,0.099393801,57,0,2969.0,,10,0,1,0,0.0,37301.29,Normal,27537.19,0.011193641010903286,0
2025-07-01,0.131623748,47,0,3295.0,0.0,11,0,2,0,2.0,2258.51,Normal,1523.07,0.015134360238124542,0
2025-07-01,0.72419554,42,1,2408.0,,14,0,1,0,0.0,87756.73,CPP,63447.84,0.15579573736959929,0
2025-07-01,0.028855494,30,0,1.167320261,764.0,6,1,0,0,0.0,4824.07,Dudoso,0.0,0.11439480161983134,0
2025-07-01,0.9999999,51,1,0.348930214,5000.0,9,0,0,0,0.0,25791.88,CPP,0.0,0.1875903842917359,0
2025-07-01,0.0,44,0,0.28215952,4500.0,19,0,0,0,0.0,7812.5,Normal,0.0,0.021051948298060945,0
2025-07-01,0.9999999,46,0,0.012607213,9676.0,3,0,0,0,3.0,9871.46,Normal,0.0,0.06955837018230844,1
2025-07-01,0.030598192,64,0,0.272018239,8333.0,17,0,2,0,0.0,27478.32,Normal,20549.34,0.010801389676982163,0
2025-07-01,0.506273737,35,0,0.303807134,9166.0,14,0,2,0,0.0,20900.38,Normal,19176.5,0.05282821366080609,0
2025-07-01,0.9999999,38,0,0.010897203,2752.0,0,1,0,0,2.0,7056.23,Dudoso,0.0,0.37057039348854776,1
2025-07-01,0.0,52,0,1.144620811,1700.0,7,0,1,0,0.0,2505.33,Normal,2339.9,0.014559862198121658,0
2025-07-01,0.032999389,77,0,0.26214757,5000.0,10,0,1,0,1.0,13952.88,Normal,10540.95,0.010341845119328404,1
2025-07-01,0.996687409,55,2,0.2171106,29583.0,9,1,2,0,3.0,27410.55,Dudoso,26633.09,0.3458555168676782,0
2025-07-01,0.037753724,62,0,0.014331946,4325.0,7,0,0,0,0.0,6988.53,Normal,0.0,0.010382214738842946,1
2025-07-01,0.259134631,58,0,1.183087028,2435.0,6,0,2,0,0.0,4417.1,Normal,3037.88,0.01909099460890194,0
2025-07-01,6.6e-05,66,0,1555.0,,8,0,1,0,0.0,22892.47,Normal,18208.99,0.007873222738537298,0
2025-07-01,0.046950392,58,0,0.445819273,8000.0,16,0,1,0,2.0,11572.23,Normal,7434.39,0.0132115326184911,0
2025-07-01,0.011429457,82,0,1052.0,,11,0,1,0,0.0,22424.19,Normal,15780.96,0.009076257150159795,0
2025-07-01,0.638764111,46,2,0.320681355,5400.0,8,0,2,1,3.0,40017.73,Deficiente,38345.88,0.21786473886802182,0
2025-07-01,0.668030886,45,1,0.901018403,16790.0,21,0,5,0,1.0,70056.87,CPP,63589.16,0.28669873095101195,1
2025-07-01,0.049112888,64,1,0.443199448,5800.0,16,1,2,0,0.0,4255.24,Dudoso,3716.96,0.1403649553416444,1
2025-07-01,0.809239692,79,0,0.355681016,4250.0,10,0,0,0,0.0,16829.81,Normal,0.0,0.053944857126032315,0
2025-07-01,0.54614321,66,0,0.199271481,14000.0,11,0,2,0,1.0,105320.8,Normal,72251.58,0.025837428929412827,0
2025-07-01,0.419408856,64,0,0.440263684,13500.0,11,0,2,0,0.0,34076.65,Normal,30326.21,0.022035056434920902,0
2025-07-01,0.043610538,45,0,0.46247167,7500.0,13,0,2,0,1.0,8363.08,Normal,7926.18,0.014423150805037987,0
2025-07-01,0.579413211,26,0,0.064483627,3969.0,2,0,0,0,0.0,30474.89,Normal,0.0,0.05466406570890149,0
2025-07-01,0.078312847,52,0,0.486206897,7249.0,12,0,2,0,3.0,16624.23,Normal,12157.68,0.014035227392516433,0
2025-07-01,0.0,79,0,0.930821495,1618.0,4,0,1,0,0.0,1644.83,Normal,1438.62,0.00953224989477948,0
2025-07-01,0.079384123,32,0,0.139643861,3200.0,11,0,0,0,0.0,5974.36,Normal,0.0,0.020455894172194157,0
2025-07-01,0.694352159,63,0,29.0,,1,0,0,0,,10384.11,Normal,0.0,0.045066782795957945,0
2025-07-01,0.153545897,60,0,1482.0,,5,0,2,0,1.0,16836.21,Normal,16167.58,0.012591815045517095,0
2025-07-01,0.062691303,49,0,0.223504076,6500.0,9,0,0,0,0.0,13109.67,Normal,0.0,0.013405492193857152,0
2025-07-01,0.01889734,88,0,0.007934298,7183.0,10,0,0,0,1.0,42072.76,Normal,0.0,0.009491214687812194,0
2025-07-01,0.078601094,64,0,0.725639722,5900.0,14,0,3,0,0.0,21393.54,Normal,13979.37,0.01636879732739843,0
2025-07-01,0.061895711,46,1,0.129978337,6000.0,4,0,1,0,1.0,12076.65,CPP,10543.41,0.02879589595885916,0
2025-07-01,0.039047793,82,1,0.022284123,2512.0,6,0,0,0,0.0,5825.73,CPP,0.0,0.026704972099894256,0
2025-07-01,0.176520994,43,0,2197.0,,6,2,1,1,0.0,21603.23,Perdida,17570.46,0.4088918511060527,1
2025-07-01,0.079055723,28,0,0.105831231,7133.0,8,0,0,0,0.0,31684.03,Normal,0.0,0.015544314968222925,0
2025-07-01,0.757011516,39,1,1.259158535,6250.0,9,0,2,0,3.0,29139.38,CPP,21796.8,0.18384054819881987,0
2025-07-01,0.844823995,39,4,0.27558194,6400.0,5,0,0,1,3.0,5960.9,Deficiente,0.0,0.3747346782966996,1
2025-07-01,0.9999999,38,0,0.237354086,3083.0,3,1,0,1,0.0,5255.78,Dudoso,0.0,0.4803995018224766,1
2025-07-01,0.045308321,51,0,1.124375125,5000.0,16,0,3,0,0.0,19157.43,Normal,16136.84,0.031900321275572824,0
2025-07-01,0.031500233,52,0,1866.0,,26,0,2,0,2.0,18885.68,Normal,14955.59,0.017258705211390543,0
2025-07-01,0.170206338,57,0,7202.0,,11,0,4,0,0.0,9634.24,Normal,6873.55,0.03846001737684214,0
2025-07-01,0.867253099,37,2,0.079300159,4400.0,3,0,0,0,4.0,47457.58,CPP,0.0,0.27079137272726556,1
2025-07-01,0.010118369,86,0,0.005069708,7100.0,9,0,0,0,0.0,45260.02,Normal,0.0,0.009378776416803226,0
2025-07-01,0.336223428,49,0,0.302168614,16000.0,10,0,1,0,0.0,23086.37,Normal,14158.07,0.02511115487095479,0
2025-07-01,0.979534448,35,2,0.153465347,1615.0,4,0,0,0,3.0,3666.07,CPP,0.0,0.2713980455169689,1
2025-07-01,0.254749148,48,0,0.426993865,4889.0,8,0,1,0,0.0,11205.74,Normal,10766.85,0.021937279656086783,0
2025-07-01,0.145541783,29,0,0.07961101,6066.0,6,0,0,0,0.0,24879.77,Normal,0.0,0.01769724788473628,0
2025-07-01,0.040145025,63,0,0.011608154,3531.0,4,0,0,0,0.0,9361.76,Normal,0.0,0.009660095962269298,0
2025-07-01,0.006469827,85,0,582.0,,3,0,1,0,,5131.03,Normal,3475.35,0.008559054111651814,0
2025-07-01,0.0,66,0,0.0,,6,0,0,0,,9624.15,Normal,0.0,0.008323472114477962,0
2025-07-01,0.06242962,37,0,0.267765469,3700.0,4,0,2,0,3.0,1750.13,Normal,1496.31,0.013956515078371009,0
2025-07-01,0.701601654,52,1,5792.0,0.0,11,0,4,0,3.0,2035.68,CPP,1939.42,0.17165083287108646,1
2025-07-01,0.135486451,40,2,0.279110797,8501.0,9,1,2,0,0.0,19664.65,Dudoso,16798.46,0.18739091882369777,1
2025-07-01,0.717948718,40,0,0.507492507,2001.0,7,0,1,0,2.0,7032.93,Normal,5380.98,0.07388192881716282,0
2025-07-01,0.9999999,30,0,901.0,,1,0,1,0,0.0,25402.0,Normal,23663.6,0.10195016621903308,1
2025-07-01,0.333428694,47,0,0.408302746,7900.0,20,0,1,0,1.0,34304.41,Normal,25062.4,0.03532118421782511,0
2025-07-01,0.652986927,41,1,0.104331546,11750.0,5,0,0,0,1.0,29492.1,CPP,0.0,0.0856651802502746,0
2025-07-01,0.644093511,53,0,0.459936995,7300.0,13,0,2,0,0.0,103442.01,Normal,65669.1,0.0504533057010704,0
2025-07-01,0.106619853,64,0,0.214510474,11122.0,5,0,1,0,0.0,22762.05,Normal,21493.47,0.007872961230460215,0
2025-07-01,0.134561165,57,0,0.31516184,8217.0,7,0,1,0,2.0,21457.43,Normal,17804.93,0.011500125125205709,0
2025-07-01,0.22319559,55,0,0.164169979,3270.0,3,0,0,0,0.0,20910.64,Normal,0.0,0.01871925304934883,0
2025-07-01,0.73978968,57,1,0.364463554,10000.0,11,0,2,0,1.0,125196.34,CPP,87734.2,0.1011654714819794,0
2025-07-01,0.064793982,45,0,1376.0,,5,0,1,0,0.0,8838.32,Normal,8297.18,0.012238099750055405,0
2025-07-01,0.825487878,57,0,0.564354276,4583.0,13,0,0,0,1.0,6563.56,Normal,0.0,0.07815882482980657,0
2025-07-02,0.258066547,73,0,0.106149237,7008.0,11,0,0,0,0.0,21908.67,Normal,0.0,0.01379401473663087,0
2025-07-02,0.08482717,47,0,4536.0,,18,0,2,0,0.0,12969.09,Normal,8320.1,0.01749907728118711,0
2025-07-02,0.02020333,79,0,34.0,,12,0,0,0,0.0,16731.82,Normal,0.0,0.010310666427000856,0
2025-07-02,0.081570617,53,1,0.357361716,6200.0,17,0,3,0,0.0,10736.61,CPP,8983.53,0.043198642854065245,1
2025-07-02,0.9999999,63,2,1.000487567,2050.0,6,0,1,1,0.0,8852.83,Deficiente,6882.47,0.36512600146461033,1
2025-07-02,0.072874716,83,0,0.1567596,1900.0,5,0,0,0,1.0,1604.34,Normal,0.0,0.009237693624002848,0
2025-07-02,0.074403627,57,0,0.16063622,10750.0,6,0,1,0,3.0,20984.65,Normal,15993.99,0.009576953106631637,0
2025-07-02,0.390477253,42,0,520.0,,11,0,0,0,3.0,3707.3,Normal,0.0,0.046491791400751374,0
2025-07-02,0.071664495,80,0,0.019551466,3477.0,8,0,0,0,0.0,25345.6,Normal,0.0,0.008993828747641942,0
2025-07-02,0.145428486,33,0,0.132253995,4755.0,9,0,0,0,1.0,8623.55,Normal,0.0,0.02510875938646348,0
2025-07-02,0.42754089,51,0,0.476584022,3992.0,6,0,2,0,1.0,2047.35,Normal,1340.71,0.035507646936936275,0
2025-07-02,0.034925977,54,0,0.319352708,9083.0,5,0,1,0,2.0,24593.91,Normal,14778.57,0.010160207141164461,0
2025-07-02,0.029090594,35,0,0.23939316,11666.0,7,0,2,0,0.0,41110.16,Normal,33487.52,0.01246089749890708,0
2025-07-02,0.0,30,0,0.249910746,2800.0,11,0,0,0,2.0,7102.46,Normal,0.0,0.02118875917189427,0
2025-07-02,0.787591306,50,2,0.282534247,5255.0,14,0,0,0,3.0,16155.52,CPP,0.0,0.24969010866546645,1
2025-07-02,0.01329867,53,0,0.001249479,2400.0,1,0,0,0,0.0,5447.13,Normal,0.0,0.016067047530442774,0
2025-07-02,0.088262744,31,0,0.279131423,7920.0,6,0,1,0,0.0,130662.03,Normal,83864.51,0.012767505544184345,0
2025-07-02,0.0,44,0,0.962132687,3300.0,10,0,1,0,2.0,6755.43,Normal,5793.89,0.018850256301661646,0
2025-07-02,0.9999999,45,0,0.085819748,3250.0,1,0,0,1,1.0,4619.26,Deficiente,0.0,0.28416468387027133,1
2025-07-02,0.901908098,64,0,0.293965198,2700.0,5,0,0,0,2.0,14436.52,Normal,0.0,0.04589363606523972,0
2025-07-02,0.9999999,46,0,0.285883238,9300.0,10,0,3,0,1.0,36935.65,Normal,27644.27,0.07269272715408376,0
2025-07-02,0.130742954,45,0,0.334830069,12916.0,21,0,3,0,2.0,38485.33,Normal,32255.82,0.020736082926606753,0
2025-07-02,0.079083095,58,0,0.039392122,5000.0,13,0,0,0,2.0,9217.91,Normal,0.0,0.014076382334180891,0
2025-07-02,0.055398615,66,0,0.521772789,5166.0,4,0,2,0,0.0,12445.47,Normal,7762.56,0.008783273879852352,0
2025-07-02,0.02449545,43,1,0.341021197,7500.0,9,0,2,0,0.0,19756.06,CPP,14500.55,0.031041751540972634,0
2025-07-02,0.788508518,53,0,0.544984488,3867.0,15,0,2,0,0.0,15054.23,Normal,14090.13,0.11405939973552236,0
2025-07-02,0.005709739,53,0,0.167622197,37500.0,14,0,1,0,1.0,150000.0,Normal,148889.29,0.013715991106253024,0
2025-07-02,0.909462393,61,1,0.263552676,2932.0,7,0,1,0,0.0,2190.12,CPP,1617.94,0.12476495537547541,0
2025-07-02,0.284339613,60,1,0.503952005,10500.0,20,0,2,0,3.0,26271.2,CPP,23689.82,0.045360115504769274,0
2025-07-02,0.973120374,31,2,1.084318361,1268.0,7,0,0,0,0.0,7116.08,CPP,0.0,0.29104544789825615,0
2025-07-02,0.059352903,66,0,2.675115207,2603.0,6,0,2,0,0.0,8726.7,Normal,7656.83,0.00984940088786966,0
2025-07-02,0.004972582,60,0,0.730608841,2397.0,13,0,2,0,0.0,8660.1,Normal,7048.4,0.01530386145395049,0
2025-07-02,0.486981035,42,0,0.16077848,8066.0,7,0,1,0,0.0,43623.54,Normal,40303.58,0.030230425870153996,0
2025-07-02,0.139042135,43,0,0.259391771,3912.0,10,0,0,0,0.0,9472.44,Normal,0.0,0.02323002988957323,0
2025-07-02,0.010304735,70,1,0.001454281,5500.0,3,0,0,0,1.0,2938.35,CPP,0.0,0.02094188243972458,0
2025-07-02,0.9999999,33,0,0.0,,1,1,0,0,0.0,25790.44,Dudoso,0.0,0.2788804626385798,0
2025-07-02,0.020748963,37,0,0.433611885,4307.0,4,0,1,0,0.0,6835.0,Normal,4435.24,0.014599713542581294,0
2025-07-02,0.854370074,29,0,0.180057389,2787.0,6,0,0,0,0.0,5134.26,Normal,0.0,0.07871880548707685,0
2025-07-02,0.004079749,47,0,0.121147823,9896.0,13,0,1,0,0.0,42103.66,Normal,36531.27,0.01304980189080475,0
2025-07-02,0.241448078,56,0,0.549009033,7416.0,16,0,2,0,2.0,15760.8,Normal,13620.43,0.02293568692412968,0
2025-07-02,0.014628153,82,0,0.004085802,3915.0,5,0,0,0,1.0,21997.93,Normal,0.0,0.008715897398680124,0
2025-07-02,0.420190027,44,0,0.377415688,7916.0,8,0,1,0,5.0,15556.91,Normal,10394.77,0.029554998818931998,1
2025-07-02,0.252394485,49,0,0.364408898,4000.0,6,0,1,0,0.0,9448.01,Normal,7767.36,0.02087698264299829,0
2025-07-02,0.004444285,48,1,0.05242464,8392.0,3,0,0,0,0.0,31685.59,CPP,0.0,0.029899694379869383,0
2025-07-02,0.97277929,60,2,0.561771168,5916.0,5,0,1,0,0.0,12697.71,CPP,11905.85,0.17569110182031167,1
2025-07-02,0.74684845,26,0,0.20029995,6000.0,5,0,0,0,0.0,24029.28,Normal,0.0,0.062465841832658194,0
2025-07-02,0.146175174,52,1,1.360255898,2500.0,13,0,1,0,0.0,2958.62,CPP,2774.78,0.06048370249938554,0
2025-07-02,0.370959943,39,0,0.702332469,2700.0,12,0,1,0,2.0,5595.49,Normal,4316.05,0.052731303182346555,0
2025-07-02,0.603979461,50,0,0.24655069,3333.0,6,0,0,0,1.0,6360.84,Normal,0.0,0.04954584385789881,1
2025-07-02,0.408022091,58,0,0.519212141,6193.0,10,0,2,0,1.0,13032.46,Normal,8944.69,0.030393826052077154,0
2025-07-02,0.136736242,55,0,0.613790897,12500.0,15,0,2,0,2.0,73592.33,Normal,48166.65,0.019733572385842692,0
2025-07-02,0.335165698,44,0,0.929379499,2916.0,5,0,1,0,3.0,12557.89,Normal,11883.54,0.03690172799237521,0
2025-07-02,0.094880838,64,0,0.475698713,12200.0,13,0,2,0,0.0,10456.64,Normal,6857.36,0.009753309124513462,0
2025-07-02,0.023890214,64,0,0.261984589,17000.0,16,0,2,0,1.0,82633.58,Normal,78418.29,0.010771314569560549,0
2025-07-02,1.642946317,43,1,164.0,,2,1,0,1,5.0,5069.1,Dudoso,0.0,0.6340426389220685,0
2025-07-02,0.228530008,43,0,0.10404908,4074.0,10,0,0,0,0.0,16131.56,Normal,0.0,0.028276807880024943,0
2025-07-02,0.0027066,51,1,0.003829461,3916.0,28,0,0,0,2.0,10398.0,CPP,0.0,0.04825275183213197,0
2025-07-02,0.009458355,42,0,1252.0,,10,0,2,0,0.0,10221.61,Normal,6694.72,0.014924902215185389,0
2025-07-02,0.757729701,48,0,0.397438778,4450.0,11,0,1,0,0.0,7152.96,Normal,6134.23,0.07743081327666014,0
2025-07-02,0.480231564,36,0,0.42559727,2929.0,5,0,1,0,0.0,16620.48,Normal,10741.78,0.03955151015361501,0
2025-07-02,0.340524946,47,0,0.263992692,12041.0,7,0,1,0,2.0,21000.05,Normal,20528.74,0.023533007865072016,0
2025-07-02,0.061955562,64,0,5254.0,,6,0,3,0,0.0,16281.27,Normal,13682.06,0.010596856475665746,0
2025-07-02,0.084586327,51,0,0.008570708,3966.0,3,0,0,0,3.0,11200.14,Normal,0.0,0.01458767868205123,0
2025-07-02,0.043009345,40,0,47.0,,4,0,0,0,0.0,9365.94,Normal,0.0,0.015355970515869255,0
2025-07-02,0.302753903,25,0,0.746405229,764.0,4,0,0,0,0.0,6155.66,Normal,0.0,0.027009729430462898,0
2025-07-02,0.9999999,37,1,0.003770998,2916.0,0,1,0,0,2.0,3051.19,Dudoso,0.0,0.40686339780635594,0
2025-07-02,0.056997286,59,0,0.212710405,18000.0,7,0,1,0,0.0,23960.52,Normal,22930.14,0.008868464223540231,0
2025-07-02,0.476834313,55,0,0.361411087,6944.0,7,0,2,0,1.0,6807.34,Normal,4709.07,0.026713364759870482,0
2025-07-02,0.158456103,46,0,0.113293481,3512.0,5,0,0,0,1.0,5305.39,Normal,0.0,0.01875625624031016,1
2025-07-02,0.001161253,70,0,1751.0,,8,0,1,0,0.0,25482.05,Normal,25252.1,0.007729656920075291,0
2025-07-02,0.023037024,84,0,0.016666667,2459.0,9,0,0,0,0.0,1523.77,Normal,0.0,0.011329303751220517,0
2025-07-02,0.364044164,74,0,0.265858659,16583.0,20,0,2,0,0.0,26805.84,Normal,17997.88,0.020862281787240596,0
2025-07-02,0.012664771,47,0,3107.0,,11,0,1,0,2.0,20679.31,Normal,13286.63,0.013484185979835804,1
2025-07-02,0.162358433,59,0,2183.0,,10,0,1,0,0.0,10731.97,Normal,7614.9,0.013808116347751347,0
2025-07-02,0.529437903,29,0,0.198314108,2253.0,4,0,0,0,0.0,4661.23,Normal,0.0,0.05146387233607845,1
2025-07-02,0.016886706,69,0,0.235794034,6000.0,20,0,1,0,2.0,9456.4,Normal,7036.71,0.010856382850510602,0
2025-07-02,0.953046953,61,4,0.519382392,3043.0,4,1,1,0,0.0,8501.67,Dudoso,7119.7,0.43993788048928545,1
2025-07-02,0.274257089,50,0,1.042836744,2100.0,14,0,2,0,1.0,5768.72,Normal,4272.94,0.03587146525666335,0
2025-07-02,0.0,33,0,0.469044953,6250.0,10,0,2,0,0.0,20502.43,Normal,17939.98,0.018007496701786332,0
2025-07-02,0.0,59,0,0.0,1800.0,3,0,0,0,0.0,5803.5,Normal,0.0,0.010988105202528084,0
2025-07-02,0.855904546,60,0,0.494316163,5629.0,16,0,0,0,0.0,24897.83,Normal,0.0,0.06638454811628955,0
2025-07-02,0.021134377,48,0,743.0,,7,0,0,0,3.0,23175.45,Normal,0.0,0.013849040295266473,0
2025-07-02,0.130688543,39,0,0.014613136,6500.0,2,0,0,0,1.0,30988.43,Normal,0.0,0.01549842878922309,0
2025-07-02,0.020996501,44,0,0.000837054,3583.0,3,0,0,0,1.0,10673.5,Normal,0.0,0.013882604509678573,0
2025-07-02,0.23439499,74,0,2375.0,,12,0,3,0,2.0,19069.57,Normal,18358.12,0.018526017680015338,0
2025-07-02,0.831853452,28,0,0.156219865,5184.0,10,0,0,0,0.0,4093.87,Normal,0.0,0.10704037022003834,0
2025-07-02,0.456169304,39,0,0.525117456,8300.0,10,0,2,0,2.0,25075.32,Normal,24641.51,0.04694108841268977,0
2025-07-02,0.028971883,46,0,23.0,,3,0,0,0,0.0,17744.09,Normal,0.0,0.014135052871549631,0
2025-07-02,0.331981557,67,0,0.514827995,1685.0,10,0,0,0,0.0,24020.36,Normal,0.0,0.028052940493022753,0
2025-07-02,0.058947053,68,0,1305.0,,5,0,1,0,0.0,6749.3,Normal,6170.49,0.007873222738537298,0
2025-07-02,0.312933916,55,0,2.096914385,2300.0,11,0,3,0,2.0,9285.81,Normal,6160.25,0.047388684241633776,0
2025-07-02,0.022340374,39,0,0.001356427,9583.0,4,0,0,0,0.0,13638.05,Normal,0.0,0.013127830716547901,0
2025-07-02,0.045441627,71,0,4304.0,,13,0,4,0,0.0,15715.58,Normal,12412.41,0.01762633658206279,0
2025-07-02,0.33705148,46,0,0.291049271,8300.0,8,0,1,0,1.0,29216.5,Normal,29123.67,0.024154311558789266,0
2025-07-02,0.097000219,31,0,0.656768127,4040.0,7,0,1,0,0.0,1785.8,Normal,1168.92,0.01622593312573782,0
2025-07-02,0.010887029,77,0,0.003169959,4100.0,3,0,0,0,0.0,8861.51,Normal,0.0,0.008700362681602984,0
2025-07-02,0.068696565,63,0,41.0,,1,0,0,0,,12654.81,Normal,0.0,0.011359428319707987,0
2025-07-02,0.00439956,81,0,0.00039984,2500.0,3,0,0,0,0.0,2439.2,Normal,0.0,0.009040295199020894,1
2025-07-02,0.0,39,0,3116.0,,9,0,1,0,,2044.92,Normal,1812.13,0.016309133256378214,1
2025-07-02,0.541442373,36,0,0.296457906,3895.0,8,0,0,0,0.0,31282.75,Normal,0.0,0.04830743049729182,0
2025-07-02,0.685754283,67,0,2870.0,,9,0,2,0,0.0,13966.76,Normal,13214.32,0.03386167258888878,0
2025-07-02,0.461736044,58,1,0.531379788,4333.0,11,0,1,0,1.0,28192.55,CPP,17780.11,0.07722146668528214,0
2025-07-02,0.097014599,53,0,0.245047296,5602.0,9,0,1,0,1.0,9938.65,Normal,7123.11,0.01278980719551522,0
2025-07-02,0.027599351,32,0,0.007049648,6666.0,7,0,0,0,0.0,11081.73,Normal,0.0,0.013405912606600342,0
2025-07-02,0.806583952,50,1,0.595734044,6000.0,16,0,2,1,0.0,49942.35,Deficiente,31339.11,0.3500728192683647,0
2025-07-02,0.468517051,75,0,0.43265803,11500.0,14,0,1,1,0.0,41763.9,Deficiente,29102.24,0.09177685040573558,0
2025-07-02,0.049277573,63,1,16.5,1.0,4,0,0,0,0.0,1919.61,CPP,0.0,0.02376552767632473,0
2025-07-02,0.114187757,40,0,0.176085831,21250.0,6,0,1,0,3.0,83581.06,Normal,56308.11,0.012527355804358781,0
2025-07-02,4074.0,50,0,0.249804365,11500.0,8,0,2,0,0.0,25076.77,Normal,15561.75,0.04207866083727437,0
2025-07-02,0.243284193,57,0,0.222207158,7375.0,8,0,1,0,0.0,36554.22,Normal,25918.21,0.013593208846759562,0
2025-07-02,0.988981117,57,3,0.922022279,3500.0,9,0,1,0,0.0,10964.01,CPP,8714.24,0.3318877446086345,1
2025-07-02,0.452043601,47,0,0.398373065,8850.0,9,0,1,0,4.0,27388.17,Normal,27378.54,0.03388502737358276,0
2025-07-02,0.375877252,46,0,0.403744774,5500.0,25,0,2,0,0.0,80140.4,Normal,49252.92,0.03770436042356641,0
2025-07-02,0.626770421,50,0,0.384592896,6840.0,12,0,1,0,0.0,10018.34,Normal,7185.87,0.048717584455445495,0
2025-07-02,0.166205881,71,0,0.196795886,5055.0,4,0,1,0,1.0,26083.46,Normal,21128.55,0.01124561405568654,0
2025-07-02,0.255249523,83,0,83.0,,2,0,0,0,0.0,14598.6,Normal,0.0,0.013987856357446983,0
2025-07-02,0.0,74,0,0.093073987,5500.0,5,0,0,0,0.0,7810.11,Normal,0.0,0.008323472114477962,0
2025-07-02,0.324391456,79,0,0.742359326,3500.0,19,0,1,0,1.0,1806.81,Normal,1176.68,0.028418603352566327,1
2025-07-02,0.082281849,57,0,0.375728488,5833.0,10,0,1,0,1.0,66799.22,Normal,40885.34,0.011918024558683288,0
2025-07-02,0.258442519,71,0,0.071770335,13166.0,9,0,0,0,0.0,30128.19,Normal,0.0,0.013251653447216898,0
2025-07-02,0.934478345,60,0,0.251580278,8700.0,11,0,0,0,0.0,25239.09,Normal,0.0,0.052532102709200494,1
2025-07-02,0.054157613,66,0,0.00689931,10000.0,6,0,0,0,0.0,28678.9,Normal,0.0,0.008210732735022439,0
2025-07-02,0.032981974,70,0,0.189970774,6500.0,8,0,2,0,0.0,38981.44,Normal,34305.71,0.00782536297995857,0
2025-07-02,0.287261819,48,1,0.031788351,4875.0,4,0,0,0,2.0,4909.18,CPP,0.0,0.05291332786919759,0
2025-07-02,0.00083139,49,0,0.303153511,10083.0,12,0,2,0,2.0,39360.99,Normal,25770.83,0.012472171706137293,0
